complaint_id,complaint_text,normalized_text,category,department,priority,location_type,specific_location,is_duplicate,duplicate_of_id
CMP-00423,Campus Road இல் மின்பலகையின் அருகில் தண்ணீர் கசிகிறது. உடனடியாக நடவடிக்கை எடுக்கவும்.,campus road இல ம ன பலக ய ன அர க ல தண ண ர கச க றத உடனட ய க நடவட க க எட க கவ ம,Safety and Security,Security Office,Critical,Campus Road,Campus Road,0,
CMP-00755,There is a problem because the ERP login is failing at Central Library.,there is a problem because the erp login is failing at central library,Wi-Fi and IT Services,IT Support and Network Cell,Low,Hostel,Central Library,0,
CMP-01336,Examination Cell la scholarship status update aagala. Please check pannunga.,examination cell la scholarship status update aagala please check pannunga,Administration and Documents,Administrative Office,Low,Office,Examination Cell,0,
CMP-03085,I want to report that the fee payment is not updated in the portal in Accounts Office.,i want to report that the fee payment is not updated in the portal in accounts office,Administration and Documents,Administrative Office,Medium,Office,Accounts Office,1,CMP-01652
CMP-03542,Please check the corridor is dirty at Boys Hostel Washroom.,please check the corridor is dirty at boys hostel washroom,Cleanliness and Waste,Housekeeping and Sanitation,Low,Canteen,Boys Hostel Washroom,1,CMP-01203
CMP-00456,I want to report that the dustbin is overflowing in Main Canteen.,i want to report that the dustbin is overflowing in main canteen,Cleanliness and Waste,Housekeeping and Sanitation,High,Washroom,Main Canteen,0,
CMP-03162,Route 2 Bus Stop இல் அறிவிப்பின்றி பேருந்து பாதை மாற்றப்பட்டது. உடனடியாக நடவடிக்கை எடுக்கவும்.,route 2 bus stop இல அற வ ப ப ன ற ப ர ந த ப த ம ற றப பட டத உடனட ய க நடவட க க எட க கவ ம,Transport and Parking,Transport Cell,Medium,Parking,Route 2 Bus Stop,1,CMP-02980
CMP-01187,There is a problem because the food price is incorrect at Main Canteen.,there is a problem because the food price is incorrect at main canteen,Food and Canteen,Canteen Committee,High,Canteen,Main Canteen,0,
CMP-00851,கழிவறை சுத்தம் செய்யப்படவில்லை பிரச்சனை Boys Hostel Washroom இடத்தில் உள்ளது.,கழ வற ச த தம ச ய யப படவ ல ல ப ரச சன boys hostel washroom இடத த ல உள ளத,Cleanliness and Waste,Housekeeping and Sanitation,Critical,Campus Road,Boys Hostel Washroom,0,
CMP-02598,Please check the food price is incorrect at Main Canteen.,please check the food price is incorrect at main canteen,Food and Canteen,Canteen Committee,Medium,Canteen,Main Canteen,0,
CMP-00675,North Canteen இல் உணவின் விலை தவறாக உள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,north canteen இல உணவ ன வ ல தவற க உள ளத உடனட ய க நடவட க க எட க கவ ம,Food and Canteen,Canteen Committee,High,Canteen,North Canteen,0,
CMP-00115,Please check the projector is not displaying at C-204.,please check the projector is not displaying at c 204,Classroom and Laboratory,Academic Infrastructure,Medium,Classroom,C-204,0,
CMP-01890,I want to report that the food price is incorrect in Main Canteen.,i want to report that the food price is incorrect in main canteen,Food and Canteen,Canteen Committee,Low,Canteen,Main Canteen,0,
CMP-00579,Route 1 Bus Stop la campus bus late ah vandhuchu. Please check pannunga.,route 1 bus stop la campus bus late ah vandhuchu please check pannunga,Transport and Parking,Transport Cell,Medium,Campus Road,Route 1 Bus Stop,0,
CMP-00308,corridor light eriyala at Hostel Block B. Kindly action edunga.,corridor light eriyala at hostel block b kindly action edunga,Electrical and Power,Electrical Maintenance,High,Classroom,Hostel Block B,0,
CMP-03739,There is a problem because water is leaking from the pipe at Main Canteen.,there is a problem because water is leaking from the pipe at main canteen,Water and Plumbing,Plumbing and Civil Maintenance,High,Campus Building,Main Canteen,1,CMP-02289
CMP-01760,There is a problem because the bus is overcrowded at Route 1 Bus Stop.,there is a problem because the bus is overcrowded at route 1 bus stop,Transport and Parking,Transport Cell,Medium,Parking,Route 1 Bus Stop,0,
CMP-01249,கட்டண செலுத்துதல் தளத்தில் புதுப்பிக்கப்படவில்லை பிரச்சனை Academic Office இடத்தில் உள்ளது.,கட டண ச ல த த தல தளத த ல ப த ப ப க கப படவ ல ல ப ரச சன academic office இடத த ல உள ளத,Administration and Documents,Administrative Office,High,Office,Academic Office,0,
CMP-02561,Urgent attention is needed because the ceiling fan is not working in C-305.,urgent attention is needed because the ceiling fan is not working in c 305,Electrical and Power,Electrical Maintenance,Medium,Classroom,C-305,0,
CMP-02647,Accounts Office la marksheet correction pending la iruku. Please check pannunga.,accounts office la marksheet correction pending la iruku please check pannunga,Administration and Documents,Administrative Office,High,Office,Accounts Office,0,
CMP-00281,Please check a vehicle is blocking the campus entrance at Main Parking Area.,please check a vehicle is blocking the campus entrance at main parking area,Transport and Parking,Transport Cell,Medium,Parking,Main Parking Area,0,
CMP-03435,classroom bench broken ah iruku at AI Laboratory. Kindly action edunga.,classroom bench broken ah iruku at ai laboratory kindly action edunga,Classroom and Laboratory,Academic Infrastructure,Medium,Classroom,AI Laboratory,1,CMP-01349
CMP-00435,Main Parking Area la vehicle campus entrance block pannudhu. Please check pannunga.,main parking area la vehicle campus entrance block pannudhu please check pannunga,Transport and Parking,Transport Cell,Medium,Parking,Main Parking Area,0,
CMP-02493,Urgent attention is needed because the room has a damaged window in Boys Hostel Block A.,urgent attention is needed because the room has a damaged window in boys hostel block a,Hostel and Accommodation,Hostel Administration,Medium,Hostel,Boys Hostel Block A,0,
CMP-02491,C-305 பகுதியில் ப்ரொஜெக்டர் காட்சி அளிக்கவில்லை. தயவுசெய்து சரிசெய்யவும்.,c 305 பக த ய ல ப ர ஜ க டர க ட ச அள க கவ ல ல தயவ ச ய த சர ச ய யவ ம,Classroom and Laboratory,Academic Infrastructure,High,Classroom,C-305,0,
CMP-02079,ஜன்னல் சேதமடைந்துள்ளது பிரச்சனை Boys Hostel Block A இடத்தில் உள்ளது.,ஜன னல ச தமட ந த ள ளத ப ரச சன boys hostel block a இடத த ல உள ளத,Hostel and Accommodation,Hostel Administration,Critical,Hostel,Boys Hostel Block A,0,
CMP-02332,C-204 la lab equipment work aagala. Please check pannunga.,c 204 la lab equipment work aagala please check pannunga,Classroom and Laboratory,Academic Infrastructure,High,Laboratory,C-204,0,
CMP-03166,Main Canteen இல் உணவின் தரம் மோசமாக உள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,main canteen இல உணவ ன தரம ம சம க உள ளத உடனட ய க நடவட க க எட க கவ ம,Food and Canteen,Canteen Committee,High,Canteen,Main Canteen,1,CMP-01187
CMP-03163,"North Canteen la food quality poor ah iruku, immediate ah solve pannunga.",north canteen la food quality poor ah iruku immediate ah solve pannunga,Food and Canteen,Canteen Committee,High,Canteen,North Canteen,1,CMP-00675
CMP-03309,Urgent attention is needed because the campus street light is not working in Campus Road.,urgent attention is needed because the campus street light is not working in campus road,Safety and Security,Security Office,Critical,Campus Road,Campus Road,1,CMP-00423
CMP-02605,There is a problem because the internet connection is very slow at AI Laboratory.,there is a problem because the internet connection is very slow at ai laboratory,Wi-Fi and IT Services,IT Support and Network Cell,Medium,Classroom,AI Laboratory,0,
CMP-01772,Please check the bonafide certificate request is pending at Accounts Office.,please check the bonafide certificate request is pending at accounts office,Administration and Documents,Administrative Office,Low,Office,Accounts Office,0,
CMP-01142,Urgent attention is needed because water is leaking near an electrical panel in Engineering Block.,urgent attention is needed because water is leaking near an electrical panel in engineering block,Safety and Security,Security Office,Critical,Hostel,Engineering Block,0,
CMP-00519,I want to report that the tube light is flickering in Hostel Block A.,i want to report that the tube light is flickering in hostel block a,Electrical and Power,Electrical Maintenance,Medium,Classroom,Hostel Block A,0,
CMP-00383,Computer Laboratory இல் மின்சாரம் இல்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,computer laboratory இல ம ன ச ரம இல ல உடனட ய க நடவட க க எட க கவ ம,Electrical and Power,Electrical Maintenance,High,Laboratory,Computer Laboratory,0,
