complaint_id,created_at,complaint_text,category,language,actual_is_duplicate,actual_duplicate_of_id,top_match_id,top_similarity,candidate_ids,original_rank,top1_exact_original_match,top5_exact_original_match
CMP-02079,2026-07-24 19:55:00,ஜன்னல் சேதமடைந்துள்ளது பிரச்சனை Boys Hostel Block A இடத்தில் உள்ளது.,Hostel and Accommodation,ta,0,,CMP-03736,0.9927,CMP-03736|CMP-03327|CMP-00054|CMP-00526|CMP-00317,,0,0
CMP-02332,2026-07-24 20:06:00,C-204 la lab equipment work aagala. Please check pannunga.,Classroom and Laboratory,ta_en,0,,CMP-03182,1.0,CMP-03182|CMP-01370|CMP-03375|CMP-02660|CMP-01422,,0,0
CMP-03166,2026-07-25 00:01:00,Main Canteen இல் உணவின் தரம் மோசமாக உள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Food and Canteen,ta,1,CMP-01187,CMP-02927,1.0,CMP-02927|CMP-03764|CMP-01612|CMP-02473|CMP-02948,,0,0
CMP-03163,2026-07-25 01:11:00,"North Canteen la food quality poor ah iruku, immediate ah solve pannunga.",Food and Canteen,ta_en,1,CMP-00675,CMP-00444,1.0,CMP-00444|CMP-01686|CMP-03056|CMP-02823|CMP-01983,,0,0
CMP-03309,2026-07-25 08:05:00,Urgent attention is needed because the campus street light is not working in Campus Road.,Safety and Security,en,1,CMP-00423,CMP-00018,0.9123,CMP-00018|CMP-02119|CMP-02544|CMP-00546|CMP-00530,,0,0
CMP-02605,2026-07-25 08:08:00,There is a problem because the internet connection is very slow at AI Laboratory.,Wi-Fi and IT Services,en,0,,CMP-01312,1.0,CMP-01312|CMP-02117|CMP-01766|CMP-00888|CMP-01407,,0,0
CMP-01772,2026-07-25 09:03:00,Please check the bonafide certificate request is pending at Accounts Office.,Administration and Documents,en,0,,CMP-00367,0.9324,CMP-00367|CMP-02447|CMP-02709|CMP-00680|CMP-00794,,0,0
CMP-01065,2026-07-25 09:47:00,Academic Office பகுதியில் கட்டண செலுத்துதல் தளத்தில் புதுப்பிக்கப்படவில்லை. தயவுசெய்து சரிசெய்யவும்.,Administration and Documents,ta,0,,CMP-02857,1.0,CMP-02857|CMP-00217|CMP-03733|CMP-00267|CMP-01767,,0,0
CMP-01400,2026-07-25 10:51:00,I want to report that the projector is not displaying in C-204.,Classroom and Laboratory,en,0,,CMP-02637,0.9451,CMP-02637|CMP-02227|CMP-01426|CMP-02366|CMP-00115,,0,0
CMP-01776,2026-07-25 11:12:00,Urgent attention is needed because the classroom has poor ventilation in C-305.,Classroom and Laboratory,en,0,,CMP-02677,1.0,CMP-02677|CMP-02063|CMP-02030|CMP-02438|CMP-03842,,0,0
CMP-01142,2026-07-25 12:24:00,Urgent attention is needed because water is leaking near an electrical panel in Engineering Block.,Safety and Security,en,0,,CMP-00548,1.0,CMP-00548|CMP-03780|CMP-02070|CMP-02408|CMP-03016,,0,0
CMP-00519,2026-07-25 12:42:00,I want to report that the tube light is flickering in Hostel Block A.,Electrical and Power,en,0,,CMP-00478,0.9848,CMP-00478|CMP-02223|CMP-03413|CMP-00829|CMP-01020,,0,0
CMP-03484,2026-07-25 14:56:00,C-305 la tube light flicker aagudhu. Please check pannunga.,Electrical and Power,ta_en,1,CMP-00458,CMP-02503,1.0,CMP-02503|CMP-03562|CMP-01089|CMP-01551|CMP-02047,,0,0
CMP-00383,2026-07-25 15:39:00,Computer Laboratory இல் மின்சாரம் இல்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,Electrical and Power,ta,0,,CMP-03376,1.0,CMP-03376|CMP-01216|CMP-03261|CMP-03749|CMP-00709,,0,0
CMP-03644,2026-07-25 17:21:00,Hostel Block B area la student portal load aagala.,Wi-Fi and IT Services,ta_en,1,CMP-00966,CMP-02704,1.0,CMP-02704|CMP-01960|CMP-00823|CMP-01544|CMP-00948,,0,0
CMP-01701,2026-07-25 17:24:00,I want to report that there is a broken glass panel in Parking Area.,Safety and Security,en,0,,CMP-02396,1.0,CMP-02396|CMP-03195|CMP-02067|CMP-03414|CMP-01459,,0,0
CMP-03511,2026-07-25 17:39:00,mattress damage aagiruku at Hostel Room 312. Kindly action edunga.,Hostel and Accommodation,ta_en,1,CMP-02114,CMP-01116,1.0,CMP-01116|CMP-02884|CMP-01435|CMP-03458|CMP-03726,,0,0
CMP-00543,2026-07-25 18:18:00,Girls Hostel Washroom பகுதியில் கழிவறை சுத்தம் செய்யப்படவில்லை. தயவுசெய்து சரிசெய்யவும்.,Cleanliness and Waste,ta,0,,CMP-01738,0.9676,CMP-01738|CMP-02466|CMP-01519|CMP-03558|CMP-01223,,0,0
CMP-02536,2026-07-25 19:37:00,Please check the marksheet correction request is pending at Academic Office.,Administration and Documents,en,0,,CMP-03038,1.0,CMP-03038|CMP-02026|CMP-00916|CMP-01950|CMP-01743,,0,0
CMP-02414,2026-07-25 19:41:00,There is a problem because there is a power outage at Hostel Block A.,Electrical and Power,en,0,,CMP-00821,1.0,CMP-00821|CMP-02159|CMP-00093|CMP-02842|CMP-02967,,0,0
CMP-03684,2026-07-25 20:08:00,Boys Hostel Washroom பகுதியில் கழிவறை குழாய் உடைந்துள்ளது. தயவுசெய்து சரிசெய்யவும்.,Water and Plumbing,ta,1,CMP-00474,CMP-02879,1.0,CMP-02879|CMP-03151|CMP-00094|CMP-02098|CMP-03532,,0,0
CMP-01228,2026-07-25 20:09:00,அறை கதவு பூட்டு உடைந்துள்ளது பிரச்சனை Girls Hostel Block A இடத்தில் உள்ளது.,Hostel and Accommodation,ta,0,,CMP-00768,1.0,CMP-00768|CMP-01375|CMP-02506|CMP-00209|CMP-00399,,0,0
CMP-03496,2026-07-25 20:40:00,staircase railing loose ah iruku at Main Gate. Kindly action edunga.,Safety and Security,ta_en,1,CMP-01746,CMP-00715,0.9341,CMP-00715|CMP-01398|CMP-00182|CMP-00658|CMP-01510,,0,0
CMP-03873,2026-07-26 03:40:00,Route 1 Bus Stop இல் அறிவிப்பின்றி பேருந்து பாதை மாற்றப்பட்டது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Transport and Parking,ta,1,CMP-01760,CMP-01906,1.0,CMP-01906|CMP-01443|CMP-00977|CMP-00944|CMP-03777,,0,0
CMP-03092,2026-07-26 09:55:00,Main Canteen பகுதியில் குப்பை குவிந்துள்ளது. தயவுசெய்து சரிசெய்யவும்.,Cleanliness and Waste,ta,1,CMP-00456,CMP-03149,1.0,CMP-03149|CMP-02215|CMP-01168|CMP-02899|CMP-00029,,0,0
CMP-02923,2026-07-26 09:57:00,ப்ரொஜெக்டர் காட்சி அளிக்கவில்லை பிரச்சனை Electronics Laboratory இடத்தில் உள்ளது.,Classroom and Laboratory,ta,0,,CMP-01497,1.0,CMP-01497|CMP-03132|CMP-02951|CMP-03255|CMP-00766,,0,0
CMP-00942,2026-07-26 10:29:00,C-305 பகுதியில் மின்சார சுவிட்ச் சேதமடைந்துள்ளது. தயவுசெய்து சரிசெய்யவும்.,Electrical and Power,ta,0,,CMP-03333,0.8977,CMP-03333|CMP-03625|CMP-02049|CMP-03665|CMP-00580,,0,0
CMP-02509,2026-07-26 13:42:00,I want to report that there is a bad smell near the waste area in Main Canteen.,Cleanliness and Waste,en,0,,CMP-00741,0.9485,CMP-00741|CMP-01333|CMP-01882|CMP-00943|CMP-00003,,0,0
CMP-02424,2026-07-26 15:13:00,Urgent attention is needed because the ceiling fan is not working in Engineering Block.,Electrical and Power,en,0,,CMP-02474,1.0,CMP-02474|CMP-00085|CMP-03647|CMP-01985|CMP-03604,,0,0
CMP-03033,2026-07-26 19:27:00,Please check the projector is not displaying at Electronics Laboratory.,Classroom and Laboratory,en,1,CMP-02923,CMP-02568,1.0,CMP-02568|CMP-01350|CMP-01809|CMP-00882|CMP-01674,,0,0
CMP-00571,2026-07-26 19:37:00,I want to report that the campus bus arrived late in Route 3 Bus Stop.,Transport and Parking,en,0,,CMP-02442,1.0,CMP-02442|CMP-01337|CMP-01504|CMP-01859|CMP-02368,,0,0
CMP-01301,2026-07-26 19:50:00,தண்ணீர் வழங்கல் இல்லை பிரச்சனை Hostel Block A இடத்தில் உள்ளது.,Water and Plumbing,ta,0,,CMP-02007,1.0,CMP-02007|CMP-02237|CMP-02522|CMP-01481|CMP-01588,,0,0
CMP-03367,2026-07-26 19:53:00,There is a problem because the classroom has poor ventilation at C-204.,Classroom and Laboratory,en,1,CMP-02332,CMP-02171,1.0,CMP-02171|CMP-00588|CMP-03842|CMP-01679|CMP-01396,,0,0
CMP-00485,2026-07-26 19:57:00,Urgent attention is needed because the scholarship application status is not updated in Examination Cell.,Administration and Documents,en,0,,CMP-01270,0.9364,CMP-01270|CMP-03605|CMP-01146|CMP-00386|CMP-01429,,0,0
CMP-02498,2026-07-26 20:16:00,mattress damage aagiruku at Girls Hostel Block A. Kindly action edunga.,Hostel and Accommodation,ta_en,0,,CMP-02333,0.9964,CMP-02333|CMP-03582|CMP-00218|CMP-01953|CMP-01319,,0,0
CMP-02019,2026-07-26 20:23:00,There is a problem because the projector is not displaying at Electronics Laboratory.,Classroom and Laboratory,en,0,,CMP-01201,1.0,CMP-01201|CMP-03312|CMP-01761|CMP-02929|CMP-03870,,0,0
CMP-00820,2026-07-26 20:34:00,Main Canteen la pipe la water leak aagudhu. Please check pannunga.,Water and Plumbing,ta_en,0,,CMP-01764,1.0,CMP-01764|CMP-03887|CMP-02131|CMP-02845|CMP-02190,,0,0
CMP-03043,2026-07-26 22:58:00,"Main Canteen la washroom clean pannala, immediate ah solve pannunga.",Cleanliness and Waste,ta_en,1,CMP-02509,CMP-03388,1.0,CMP-03388|CMP-00270|CMP-00445|CMP-00236|CMP-01489,,0,0
CMP-03468,2026-07-27 05:22:00,Please check the washroom tap is broken at Hostel Block A.,Water and Plumbing,en,1,CMP-01301,CMP-00001,0.9858,CMP-00001|CMP-00347|CMP-01522|CMP-02603|CMP-00633,,0,0
CMP-03283,2026-07-27 06:52:00,"Hostel Block A la switch damage aagiruku, immediate ah solve pannunga.",Electrical and Power,ta_en,1,CMP-02414,CMP-00716,0.9078,CMP-00716|CMP-02983|CMP-03478|CMP-03076|CMP-01339,,0,0
CMP-03108,2026-07-27 07:17:00,Please check the marksheet correction request is pending at Academic Office.,Administration and Documents,en,1,CMP-01065,CMP-02536,1.0,CMP-02536|CMP-03038|CMP-02026|CMP-00916|CMP-01950,,0,0
CMP-01694,2026-07-27 08:44:00,Please check the classroom has poor ventilation at Electronics Laboratory.,Classroom and Laboratory,en,0,,CMP-03439,1.0,CMP-03439|CMP-01229|CMP-01391|CMP-01452|CMP-02336,,0,0
CMP-01884,2026-07-27 10:33:00,Hostel Room 312 பகுதியில் அறை கதவு பூட்டு உடைந்துள்ளது. தயவுசெய்து சரிசெய்யவும்.,Hostel and Accommodation,ta,0,,CMP-00384,1.0,CMP-00384|CMP-02832|CMP-00126|CMP-00663|CMP-02341,,0,0
CMP-01491,2026-07-27 10:41:00,I want to report that the food price is incorrect in Hostel Mess.,Food and Canteen,en,0,,CMP-02976,1.0,CMP-02976|CMP-00191|CMP-02947|CMP-00601|CMP-01797,,0,0
CMP-01603,2026-07-27 11:19:00,C-305 இல் வகுப்பறை மேசை உடைந்துள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Classroom and Laboratory,ta,0,,CMP-03677,1.0,CMP-03677|CMP-03037|CMP-01592|CMP-00205|CMP-03625,,0,0
CMP-01129,2026-07-27 13:39:00,Boys Hostel Block A இல் மெத்தை சேதமடைந்துள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Hostel and Accommodation,ta,0,,CMP-00123,0.9709,CMP-00123|CMP-00240|CMP-03125|CMP-03062|CMP-03143,,0,0
CMP-00609,2026-07-27 13:42:00,Urgent attention is needed because water is leaking from the pipe in Boys Hostel Washroom.,Water and Plumbing,en,0,,CMP-03789,1.0,CMP-03789|CMP-01360|CMP-01836|CMP-00896|CMP-00573,,0,0
CMP-03378,2026-07-27 14:14:00,Hostel Mess la food price wrong ah iruku. Please check pannunga.,Food and Canteen,ta_en,1,CMP-01491,CMP-00713,0.913,CMP-00713|CMP-00504|CMP-02370|CMP-03550|CMP-00776,,0,0
CMP-03851,2026-07-27 15:27:00,C-305 area la classroom bench broken ah iruku.,Classroom and Laboratory,ta_en,1,CMP-01603,CMP-03384,1.0,CMP-03384|CMP-00587|CMP-03682|CMP-00417|CMP-01206,,0,0
CMP-02393,2026-07-27 15:45:00,Urgent attention is needed because the fee payment is not updated in the portal in Accounts Office.,Administration and Documents,en,0,,CMP-03243,1.0,CMP-03243|CMP-01733|CMP-02470|CMP-00386|CMP-01429,,0,0
CMP-00190,2026-07-27 16:38:00,Scholarship Office பகுதியில் உதவித்தொகை நிலை புதுப்பிக்கப்படவில்லை. தயவுசெய்து சரிசெய்யவும்.,Administration and Documents,ta,0,,CMP-00506,0.8519,CMP-00506|CMP-01775|CMP-03788|CMP-00217|CMP-03036,,0,0
CMP-03271,2026-07-27 16:45:00,வகுப்பறை மேசை உடைந்துள்ளது பிரச்சனை Electronics Laboratory இடத்தில் உள்ளது.,Classroom and Laboratory,ta,1,CMP-02019,CMP-02923,0.9759,CMP-02923|CMP-01497|CMP-03132|CMP-02951|CMP-00010,,0,0
CMP-03597,2026-07-27 18:39:00,Please check the mattress is damaged at Boys Hostel Block A.,Hostel and Accommodation,en,1,CMP-01129,CMP-01795,0.9932,CMP-01795|CMP-01790|CMP-01583|CMP-01567|CMP-01247,,0,0
CMP-01283,2026-07-27 18:48:00,I want to report that the dustbin is overflowing in Girls Hostel Washroom.,Cleanliness and Waste,en,0,,CMP-00310,1.0,CMP-00310|CMP-01831|CMP-03823|CMP-00151|CMP-03776,,0,0
CMP-00620,2026-07-27 18:53:00,window damage aagiruku at Hostel Room 312. Kindly action edunga.,Hostel and Accommodation,ta_en,0,,CMP-02304,1.0,CMP-02304|CMP-02054|CMP-00933|CMP-00212|CMP-01343,,0,0
CMP-02452,2026-07-27 19:21:00,Main Canteen பகுதியில் உணவின் தரம் மோசமாக உள்ளது. தயவுசெய்து சரிசெய்யவும்.,Food and Canteen,ta,0,,CMP-03867,1.0,CMP-03867|CMP-03336|CMP-00953|CMP-02927|CMP-03764,,0,0
CMP-02302,2026-07-27 19:44:00,classroom ventilation poor ah iruku at C-101. Kindly action edunga.,Classroom and Laboratory,ta_en,0,,CMP-01149,1.0,CMP-01149|CMP-03190|CMP-02467|CMP-01646|CMP-00486,,0,0
CMP-03418,2026-07-27 20:35:00,bonafide certificate request pending la iruku at Accounts Office. Kindly action edunga.,Administration and Documents,ta_en,1,CMP-02393,CMP-01421,0.8816,CMP-01421|CMP-02059|CMP-01772|CMP-01725|CMP-02004,,0,0
CMP-00568,2026-07-27 20:41:00,I want to report that the staircase railing is loose in Library Entrance.,Safety and Security,en,0,,CMP-00554,1.0,CMP-00554|CMP-00757|CMP-01274|CMP-00719|CMP-01087,,0,0
CMP-01535,2026-07-27 20:50:00,Academic Block Corridor பகுதியில் குப்பை குவிந்துள்ளது. தயவுசெய்து சரிசெய்யவும்.,Cleanliness and Waste,ta,0,,CMP-00197,0.9124,CMP-00197|CMP-02188|CMP-00846|CMP-02996|CMP-01600,,0,0
CMP-03831,2026-07-28 03:50:00,Urgent attention is needed because the washroom has not been cleaned in Girls Hostel Washroom.,Cleanliness and Waste,en,1,CMP-00543,CMP-00244,0.9451,CMP-00244|CMP-03838|CMP-01194|CMP-00577|CMP-01276,,0,0
CMP-03692,2026-07-28 04:52:00,C-305 la switch damage aagiruku. Please check pannunga.,Electrical and Power,ta_en,1,CMP-00942,CMP-00923,1.0,CMP-00923|CMP-01723|CMP-01204|CMP-02834|CMP-02940,,0,0
CMP-03385,2026-07-28 08:07:00,Girls Hostel Block A இல் மெத்தை சேதமடைந்துள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Hostel and Accommodation,ta,1,CMP-02498,CMP-01275,1.0,CMP-01275|CMP-03034|CMP-03536|CMP-01604|CMP-02120,,0,0
CMP-02582,2026-07-28 09:13:00,Hostel Block A இல் குழாயில் தண்ணீர் கசிகிறது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Water and Plumbing,ta,0,,CMP-00023,1.0,CMP-00023|CMP-00677|CMP-03139|CMP-02576|CMP-03361,,0,0
CMP-01687,2026-07-28 10:44:00,Urgent attention is needed because there is a power outage in Hostel Block B.,Electrical and Power,en,0,,CMP-02967,0.9818,CMP-02967|CMP-02842|CMP-00093|CMP-03658|CMP-01888,,0,0
CMP-01060,2026-07-28 11:28:00,Computer Laboratory la switch damage aagiruku. Please check pannunga.,Electrical and Power,ta_en,0,,CMP-03825,0.8309,CMP-03825|CMP-03692|CMP-00923|CMP-01723|CMP-01204,,0,0
CMP-01846,2026-07-28 11:38:00,Urgent attention is needed because the hostel room is not cleaned in Girls Hostel Block B.,Hostel and Accommodation,en,0,,CMP-01477,1.0,CMP-01477|CMP-02987|CMP-01666|CMP-02422|CMP-03322,,0,0
CMP-02684,2026-07-28 13:51:00,Girls Hostel Washroom area la washroom clean pannala.,Cleanliness and Waste,ta_en,0,,CMP-03214,0.9314,CMP-03214|CMP-01434|CMP-03055|CMP-01642|CMP-02349,,0,0
CMP-00822,2026-07-28 13:57:00,Urgent attention is needed because the water tank is overflowing in Boys Hostel Washroom.,Water and Plumbing,en,0,,CMP-03197,0.9226,CMP-03197|CMP-01779|CMP-01638|CMP-02835|CMP-03789,,0,0
CMP-01866,2026-07-28 14:26:00,வளாக பேருந்து தாமதமாக வந்தது பிரச்சனை Route 1 Bus Stop இடத்தில் உள்ளது.,Transport and Parking,ta,0,,CMP-01731,1.0,CMP-01731|CMP-02953|CMP-02774|CMP-03563|CMP-00951,,0,0
CMP-01017,2026-07-28 14:49:00,Hostel Block A la water supply varala. Please check pannunga.,Water and Plumbing,ta_en,0,,CMP-00980,0.9702,CMP-00980|CMP-01002|CMP-03676|CMP-02112|CMP-01867,,0,0
CMP-03049,2026-07-28 16:22:00,I want to report that the food price is incorrect in Main Canteen.,Food and Canteen,en,1,CMP-02452,CMP-00793,1.0,CMP-00793|CMP-02741|CMP-02547|CMP-00233|CMP-02441,,0,0
CMP-01471,2026-07-28 16:39:00,Urgent attention is needed because garbage has accumulated in Boys Hostel Washroom.,Cleanliness and Waste,en,0,,CMP-01717,1.0,CMP-01717|CMP-01892|CMP-00034|CMP-00893|CMP-02657,,0,0
CMP-00186,2026-07-28 18:38:00,Library Washroom இல் குப்பை இடத்தின் அருகில் துர்நாற்றம் உள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Cleanliness and Waste,ta,0,,CMP-02526,0.9205,CMP-02526|CMP-00353|CMP-02382|CMP-00140|CMP-02143,,0,0
CMP-02798,2026-07-28 18:48:00,There is a problem because the mattress is damaged at Girls Hostel Block B.,Hostel and Accommodation,en,0,,CMP-02567,1.0,CMP-02567|CMP-01665|CMP-02785|CMP-01289|CMP-02863,,0,0
CMP-01213,2026-07-28 19:10:00,கழிவறை சுத்தம் செய்யப்படவில்லை பிரச்சனை Library Washroom இடத்தில் உள்ளது.,Cleanliness and Waste,ta,0,,CMP-03345,1.0,CMP-03345|CMP-02828|CMP-00140|CMP-02143|CMP-03793,,0,0
